App ID,Genre Sub ID,Index,App Name,Subtitle,Icon URL,Publisher,Country,File Size,Price,Continuous First Days,Last Release Time,Keyword Cover,Keyword Cover Top 3,Company ID,Company Name,Rank A Ranking,Rank A Change,Rank A Genre,Rank B Ranking,Rank B Change,Rank B Genre,Rank C Ranking,Rank C Change,Rank C Genre,Comment Rating,Comment Number,Is Ad
590338362,6011,45,网易云音乐-畅听我们的歌,暂无数据,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/0f/3f/e3/0f3fe328-0f10-5700-18c3-46a737286a5e/AppIcon-1x_U007emarketing-0-6-0-0-85-220-0.png/180x180bb.png,杭州网易云音乐科技有限公司,cn,,0.00,N/A,2024-08-07,73637,6144,1108,广州网易计算机系统有限公司,45,3,总榜,41,3,应用,2,0,音乐,4.6,150万,False
