App ID,Genre Sub ID,Index,App Name,Subtitle,Icon URL,Publisher,Country,File Size,Price,Continuous First Days,Last Release Time,Keyword Cover,Keyword Cover Top 3,Company ID,Company Name,Rank A Ranking,Rank A Change,Rank A Genre,Rank B Ranking,Rank B Change,Rank B Genre,Rank C Ranking,Rank C Change,Rank C Genre,Comment Rating,Comment Number,Is Ad
1142110895,6016,19,抖音,暂无数据,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/96/bc/18/96bc182d-e579-b1e2-81a8-f55a1805ce2a/AppIcon-0-0-1x_U007emarketing-0-6-0-0-85-220.png/180x180bb.png,"Beijing Microlive Vision Technology Co., Ltd",cn,,0.00,N/A,2024-07-01,160267,6353,9644,北京字节跳动科技有限公司,19,7,总榜,16,6,应用,4,1,娱乐,4.9,"5,159万",True
