App ID,Genre Sub ID,Index,App Name,Subtitle,Icon URL,Publisher,Country,File Size,Price,Continuous First Days,Last Release Time,Keyword Cover,Keyword Cover Top 3,Company ID,Company Name,Rank A Ranking,Rank A Change,Rank A Genre,Rank B Ranking,Rank B Change,Rank B Genre,Rank C Ranking,Rank C Change,Rank C Genre,Comment Rating,Comment Number,Is Ad
475966832,6003,38,"同程旅行-订酒店机票火车票,低价打车",暂无数据,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/79/4b/62/794b6275-d468-c04f-7292-876fd55b24e4/AppIcon-0-0-1x_U007emarketing-0-7-0-0-sRGB-85-220.png/180x180bb.png,"Tongcheng Network Technology Co., Ltd.",cn,,0.00,N/A,2024-07-31,61968,2802,205,同程网络科技股份有限公司,38,-2,总榜,34,-2,应用,3,1,旅游,4.6,11.9万,True
