App ID,Genre Sub ID,Index,App Name,Subtitle,Icon URL,Publisher,Country,File Size,Price,Continuous First Days,Last Release Time,Keyword Cover,Keyword Cover Top 3,Company ID,Company Name,Rank A Ranking,Rank A Change,Rank A Genre,Rank B Ranking,Rank B Change,Rank B Genre,Rank C Ranking,Rank C Change,Rank C Genre,Comment Rating,Comment Number,Is Ad
6504324535,7015,32,时光杂货店-狂飙联动开启,暂无数据,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/6c/68/e7/6c68e701-ce0c-51a6-5e35-246767800522/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/180x180bb.png,"Anhui Leihu Network Technology Co., Ltd.",cn,,0.00,N/A,2024-08-07,1261,64,0,-,32,-13,总榜,4,0,游戏,2,0,模拟,4.7,3.5万,True
