App ID,Genre Sub ID,Index,App Name,Subtitle,Icon URL,Publisher,Country,File Size,Price,Continuous First Days,Last Release Time,Keyword Cover,Keyword Cover Top 3,Company ID,Company Name,Rank A Ranking,Rank A Change,Rank A Genre,Rank B Ranking,Rank B Change,Rank B Genre,Rank C Ranking,Rank C Change,Rank C Genre,Comment Rating,Comment Number,Is Ad
1479814602,6016,2,央视频-看奥运全赛程直播,暂无数据,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/ae/ba/93/aeba93e4-7ca1-dc59-20af-123946e6e376/AppIcon-1x_U007emarketing-0-6-0-0-sRGB-85-220-0.png/180x180bb.png,Yangshipin,cn,,0.00,N/A,2024-07-24,28142,1161,0,-,2,-1,总榜,1,0,应用,1,0,娱乐,4.8,24.4万,True
