App ID,Genre Sub ID,Index,App Name,Subtitle,Icon URL,Publisher,Country,File Size,Price,Continuous First Days,Last Release Time,Keyword Cover,Keyword Cover Top 3,Company ID,Company Name,Rank A Ranking,Rank A Change,Rank A Genre,Rank B Ranking,Rank B Change,Rank B Genre,Rank C Ranking,Rank C Change,Rank C Genre,Comment Rating,Comment Number,Is Ad
440948110,6008,11,快手,暂无数据,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/70/a6/73/70a673d6-00fb-12c6-bc73-75654cad5277/AppIcon-0-0-1x_U007emarketing-0-7-0-0-sRGB-85-220.png/180x180bb.png,"Beijing Kwai Technology Co., Ltd.",cn,,0.00,N/A,2024-08-03,140159,4994,24,北京快手科技有限公司,11,7,总榜,8,7,应用,1,0,摄影与录像,4.8,"1,325万",True
