App ID,Genre Sub ID,Index,App Name,Subtitle,Icon URL,Publisher,Country,File Size,Price,Continuous First Days,Last Release Time,Keyword Cover,Keyword Cover Top 3,Company ID,Company Name,Rank A Ranking,Rank A Change,Rank A Genre,Rank B Ranking,Rank B Change,Rank B Genre,Rank C Ranking,Rank C Change,Rank C Genre,Comment Rating,Comment Number,Is Ad
1508443800,6018,44,番茄畅听-海量小说音乐评书全场畅听,暂无数据,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/71/a1/d9/71a1d9bd-f9a6-d34f-99cb-16fdabd39e83/AppIcon-0-0-1x_U007emarketing-0-5-0-0-85-220.png/180x180bb.png,"Beijing Zhending Technology Co., Ltd.",cn,,0.00,N/A,2024-05-09,17840,729,913247,北京臻鼎科技有限公司,44,-3,总榜,40,-3,应用,2,0,图书,4.7,87.3万,True
