App ID,Genre Sub ID,Index,App Name,Subtitle,Icon URL,Publisher,Country,File Size,Price,Continuous First Days,Last Release Time,Keyword Cover,Keyword Cover Top 3,Company ID,Company Name,Rank A Ranking,Rank A Change,Rank A Genre,Rank B Ranking,Rank B Change,Rank B Genre,Rank C Ranking,Rank C Change,Rank C Genre,Comment Rating,Comment Number,Is Ad
6444170965,6016,36,抖音精选-抖音旗下优质视频平台,暂无数据,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/d7/d2/26/d7d22693-4e2f-7bb3-4f5e-2885c11cf628/AppIcon-0-0-1x_U007epad-0-0-0-85-220.png/180x180bb.png,"Beijing Microlive Vision Technology Co., Ltd",cn,,0.00,N/A,2024-04-30,10085,235,9644,北京字节跳动科技有限公司,36,4,总榜,32,4,应用,7,0,娱乐,4.7,6817,True
