App ID,Genre Sub ID,Index,App Name,Subtitle,Icon URL,Publisher,Country,File Size,Price,Continuous First Days,Last Release Time,Keyword Cover,Keyword Cover Top 3,Company ID,Company Name,Rank A Ranking,Rank A Change,Rank A Genre,Rank B Ranking,Rank B Change,Rank B Genre,Rank C Ranking,Rank C Change,Rank C Genre,Comment Rating,Comment Number,Is Ad
1012871328,6004,27,得物 - 得到运动x潮流x好物,暂无数据,https://is1-ssl.mzstatic.com/image/thumb/Purple211/v4/5c/21/cb/5c21cbe1-d694-3f70-3f3d-ee01ffbd1e54/AppIcon-0-0-1x_U007emarketing-0-7-0-0-85-220.png/180x180bb.png,"Shanghai Shi Zhuang Information Technology Co.,Ltd.",cn,,0.00,N/A,2024-08-02,47837,1416,25324,上海识装贸易有限公司,27,-5,总榜,24,-6,应用,1,0,体育,4.7,419万,False
