App ID,Genre Sub ID,Index,App Name,Subtitle,Icon URL,Publisher,Country,File Size,Price,Continuous First Days,Last Release Time,Keyword Cover,Keyword Cover Top 3,Company ID,Company Name,Rank A Ranking,Rank A Change,Rank A Genre,Rank B Ranking,Rank B Change,Rank B Genre,Rank C Ranking,Rank C Change,Rank C Genre,Comment Rating,Comment Number,Is Ad
379395415,6003,21,携程旅行-订酒店机票火车票,暂无数据,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/20/e8/48/20e8482b-1f19-82e3-df36-4b276bcbd120/AppIcon-0-0-1x_U007emarketing-0-4-0-85-220.png/180x180bb.png,"Shanghai Ctrip Commerce Co.,Ltd",cn,,0.00,N/A,2024-08-02,77345,4932,62,携程计算机技术（上海）有限公司,21,6,总榜,18,5,应用,2,0,旅游,4.7,167万,True
