App ID,Genre Sub ID,Index,App Name,Subtitle,Icon URL,Publisher,Country,File Size,Price,Continuous First Days,Last Release Time,Keyword Cover,Keyword Cover Top 3,Company ID,Company Name,Rank A Ranking,Rank A Change,Rank A Genre,Rank B Ranking,Rank B Change,Rank B Genre,Rank C Ranking,Rank C Change,Rank C Genre,Comment Rating,Comment Number,Is Ad
547166701,6007,43,百度网盘,暂无数据,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/57/71/99/57719958-a924-5cd5-c058-6e06dd349387/AppIcon-0-0-1x_U007ephone-0-10-0-0-sRGB-85-220.png/180x180bb.png,"Beijing Duyou Science and Technology Co.,Ltd.",cn,,0.00,N/A,2024-08-02,66528,3614,0,-,43,-1,总榜,39,-1,应用,2,0,效率,4.3,87.5万,False
