App ID,Genre Sub ID,Index,App Name,Subtitle,Icon URL,Publisher,Country,File Size,Price,Continuous First Days,Last Release Time,Keyword Cover,Keyword Cover Top 3,Company ID,Company Name,Rank A Ranking,Rank A Change,Rank A Genre,Rank B Ranking,Rank B Change,Rank B Genre,Rank C Ranking,Rank C Change,Rank C Genre,Comment Rating,Comment Number,Is Ad
6466388376,7014,1,剑与远征：启程,暂无数据,https://is1-ssl.mzstatic.com/image/thumb/Purple221/v4/48/db/d7/48dbd7fa-9452-ada7-33ad-ad5b3f1d229a/AppIcon-Mainland-1x_U007emarketing-0-7-0-85-220-0.png/180x180bb.png,上海莉莉丝计算机,cn,,0.00,0,2024-07-30,7300,522,0,-,1,2,总榜,1,0,游戏,1,0,角色扮演,3.9,210,True
